"area","tip_avg_turn","tip_avg_ef","tip_avg_rate","predicted_turn"
2,0.115400269307314,0.0105663606152129,0.000572378237602287,0.102724503264126
2,0.115400269304254,0.0105663604511126,0.000572378237727901,0.102724503293757
2,0.115381078802155,0.0109624104100321,0.000573261021227066,0.102652989769256
2,0.115335942042754,0.0117091738921969,0.000575216402691348,0.102518148981178
2,0.115349288400642,0.0114726199874436,0.000574665344641614,0.102560862793116
2,0.115474696387895,0.00870494222132667,0.00056966640395137,0.103060613865633
2,0.115474696408491,0.0087049415437181,0.000569666404021626,0.103060613987987
2,0.115460055793541,0.0092651418041646,0.00056970163169599,0.102959460347773
2,0.115460055836314,0.00926514051475931,0.00056970163186486,0.102959460580597
2,0.115450748116851,0.00949738388947809,0.000570089365696966,0.102917525107826
2,0.115450750412324,0.00949743447094411,0.000570089365921098,0.102917515974486
2,0.115449327043528,0.00945603858386631,0.000570265295656589,0.102924990702656
2,0.115449327064394,0.00945603793093828,0.000570265295942204,0.102924990820553
2,0.115391462914485,0.010774087205096,0.000572807395494639,0.102686994711882
2,0.115424969268345,0.0100448893980415,0.00057124729467742,0.102818663719964
2,0.115424969268958,0.0100448892949217,0.000571247294767192,0.102818663738584
2,0.11537181214104,0.0108718780609774,0.000573571613508212,0.102669336917428
2,0.115371812133395,0.0108718774436091,0.000573571613338082,0.102669337028905
2,0.115208086317955,0.0134321629477745,0.000580111760797932,0.102207034140064
2,0.115274498854275,0.0120400893909987,0.000576977369999541,0.10245839658606
2,0.115274498857488,0.012040088341608,0.000576977369256316,0.102458396775546
2,0.115524509096438,0.00776960345189422,0.00056613574883138,0.10322950511407
2,0.115524509096705,0.00776960343616002,0.000566135748837184,0.103229505116912
2,0.1155111321224,0.00814019045182813,0.000566713765326675,0.103162589357856
2,0.115454369295272,0.00955452341158566,0.000569623399126018,0.102907207599839
2,0.115427151836804,0.0101519131857739,0.000571055469175736,0.102799338763367
2,0.115473930296595,0.00904104628363147,0.000568651353923988,0.102999924587542
2,0.115473930310792,0.00904104584741934,0.000568651353939483,0.102999924666308
2,0.115480406802897,0.00887041918965507,0.000568357865429939,0.103030734197772
2,0.115480406808639,0.00887041903332866,0.000568357865423671,0.103030734225999
2,0.115335993867543,0.011685467239713,0.000575179805087365,0.102522429618595
2,0.11533599386765,0.0116854671699437,0.000575179805049828,0.102522429631193
2,0.11546481318142,0.00929796659244264,0.000569051035887267,0.102953533276584
2,0.115464813197304,0.00929796605982019,0.000569051036132953,0.102953533372758
2,0.115534806328324,0.00754987903411606,0.000566596795928821,0.103269180077242
2,0.11553480632859,0.00754987893920825,0.000566596795947781,0.10326918009438
2,0.115508856146493,0.00813042094639754,0.000567669379294094,0.103164353407442
2,0.115508856150159,0.0081304207619612,0.000567669379360872,0.103164353440745
2,0.115383374787799,0.0109356677778305,0.000573130998492149,0.102657818604205
2,0.115242933375189,0.012249397262341,0.000577813809682136,0.102420602506681
2,0.115242933379073,0.0122493959902556,0.000577813808787371,0.102420602736377
2,0.115281126916367,0.0116983572183227,0.0005767902117516,0.102520102114753
2,0.115281126905438,0.011698356394674,0.000576790211817702,0.102520102263476
2,0.115289611445196,0.0120493353074125,0.000578915921452279,0.102456727079335
2,0.115289611485464,0.0120493347890393,0.000578916001875126,0.102456727172936
2,0.11548395502115,0.0087171766716432,0.000568649166020509,0.103058404728521
2,0.11548395503067,0.00871717551231548,0.000568649166023498,0.103058404937858
2,0.1154882346151,0.00860995837864906,0.000568509319250284,0.103077764806336
2,0.115488234626625,0.00860995799769433,0.000568509319277286,0.103077764875124
2,0.115407805687304,0.0104555114480429,0.000572072844793512,0.102744518957737
2,0.115407805686121,0.010455511243783,0.000572072845076111,0.10274451899462
2,0.115394896660278,0.0105667315886069,0.00057266180571267,0.1027244362786
2,0.115394896690062,0.0105667311963355,0.000572661806317594,0.102724436349431
2,0.115351342663032,0.0114129307790703,0.000574575639749142,0.10257164069012
2,0.115351342665471,0.0114129304498613,0.00057457563976733,0.102571640749564
2,0.121634448033355,0.167903400569025,0.00131482392133811,0.0743146372652028
1,0.0587718751149816,0.22707438756516,0.485258536695946,0.0636303139038524
2,0.115371484570785,0.0108891561616412,0.000573562909696797,0.102666217063866
2,0.115371484568423,0.0108891556765134,0.000573562910098152,0.102666217151464
2,0.115306087274263,0.0120986094656308,0.000576368874996911,0.102447829795945
2,0.11529854541024,0.0121278641791254,0.000576592704401358,0.102442547362194
2,0.115298545412465,0.0121278638659208,0.000576592704236338,0.102442547418748
2,0.115530007264636,0.00762930502440848,0.00056847327283866,0.103254838370155
2,0.115530007265238,0.00762930504027728,0.000568473273029054,0.10325483836729
2,0.115407132261149,0.0104184655907078,0.000572336213398813,0.102751208214399
2,0.115323012900076,0.0117393227638749,0.000575601853060586,0.10251270509203
2,0.115323012901748,0.0117393222854219,0.000575601852847317,0.102512705178423
2,0.115234885990604,0.0130909076861235,0.000579169147076044,0.102268653554397
2,0.115296012344035,0.0121687196764129,0.000576669518616588,0.102435170210548
2,0.115354556272384,0.0110993379163953,0.000574153286129882,0.102628265190043
2,0.115354556271445,0.0110993374240852,0.000574153286367784,0.102628265278938
2,0.115240086284958,0.0130017601850125,0.000578953668154701,0.102284750644831
2,0.115483137917807,0.00884045951916886,0.00056999958452396,0.103036143923442
2,0.11548313792452,0.00884045930304085,0.00056999958453075,0.103036143962468
2,0.115441910502779,0.00986838065737974,0.000571929345854498,0.102850535361068
2,0.115324841950292,0.0120426197024317,0.00057818196903962,0.102457939695497
1,0.0521998444844121,0.210495986545133,0.485265206137882,0.0666238248507574
0,0.0510201406645189,0,0.98778368383695,0.104632438542829
