"species","closed_canopy","open_canopy","main_habitat","area_open","area_closed"
"Acanthochlamys_bracteata",0.77,0.23,"closed",0,1
"Barbacenia_blackii",0.67,0.33,"closed",1,1
"Barbacenia_blanchetii",0.33,0.67,"open",1,1
"Barbacenia_celiae",0.2,0.8,"open",1,0
"Barbacenia_contasana",0.67,0.33,"closed",1,1
"Barbacenia_delicatula",1,0,"closed",0,1
"Barbacenia_exscapa",1,0,"closed",0,1
"Barbacenia_fanniae",1,0,"closed",0,1
"Barbacenia_filamentifera",0,1,"open",1,0
"Barbacenia_flavida",0,1,"open",1,0
"Barbacenia_fulva",0.33,0.67,"open",1,1
"Barbacenia_gardneri",0,1,"open",1,0
"Barbacenia_gentianoides",0.33,0.67,"open",1,1
"Barbacenia_glabra",0,1,"open",1,0
"Barbacenia_glutinosa",1,0,"closed",0,1
"Barbacenia_gounelleana",0.33,0.67,"open",1,1
"Barbacenia_ignea",0.33,0.67,"open",1,1
"Barbacenia_involucrata",1,0,"closed",0,1
"Barbacenia_irwiniana",0.33,0.67,"open",1,1
"Barbacenia_latifolia",0,1,"open",1,0
"Barbacenia_longiflora",0.33,0.67,"open",1,1
"Barbacenia_longiscapa",0,1,"open",1,0
"Barbacenia_macrantha",1,0,"closed",0,1
"Barbacenia_markgrafii",0,1,"open",1,0
"Barbacenia_minima",0,1,"open",1,0
"Barbacenia_nana",1,0,"closed",0,1
"Barbacenia_paranaensis",0,1,"open",1,0
"Barbacenia_plantaginea",1,0,"closed",0,1
"Barbacenia_purpurea",1,0,"closed",0,1
"Barbacenia_rectifolia",0,1,"open",1,0
"Barbacenia_reflexa",0,1,"open",1,0
"Barbacenia_regis",0,1,"open",1,0
"Barbacenia_riedeliana",1,0,"closed",0,1
"Barbacenia_riparia",0.5,0.5,"closed",1,1
"Barbacenia_rubrovirens",0,1,"open",1,0
"Barbacenia_serracabralea",0,1,"open",1,0
"Barbacenia_spectabilis",1,0,"closed",0,1
"Barbacenia_spiralis",0,1,"open",1,0
"Barbacenia_tomentosa",0.57,0.43,"closed",1,1
"Barbacenia_umbrosa",0,1,"open",1,0
"Barbacenia_vandellii",0.67,0.33,"closed",1,1
"Barbaceniopsis_boliviensis",0.6,0.4,"closed",1,1
"Barbaceniopsis_castillonii",0,1,"open",1,0
"Barbaceniopsis_humahuaquensis",0.67,0.33,"closed",1,1
"Barbaceniopsis_vargasiana",1,0,"closed",0,1
"Vellozia_abietina",0,1,"open",1,0
"Vellozia_alata",0.67,0.33,"closed",1,1
"Vellozia_albiflora",0.61,0.39,"closed",1,1
"Vellozia_aloifolia",0.17,0.83,"open",1,0
"Vellozia_andina",1,0,"closed",0,1
"Vellozia_armata",0,1,"open",1,0
"Vellozia_auriculata",0.33,0.67,"open",1,1
"Vellozia_barbata",0,1,"open",1,0
"Vellozia_brevifolia",1,0,"closed",0,1
"Vellozia_breviscapa",0,1,"open",1,0
"Vellozia_caespitosa",0,1,"open",1,0
"Vellozia_candida",1,0,"closed",0,1
"Vellozia_canelinha",0.33,0.67,"open",1,1
"Vellozia_caruncularis",0.44,0.56,"open",1,1
"Vellozia_caudata",0,1,"open",1,0
"Vellozia_ciliata",0,1,"open",1,0
"Vellozia_compacta",0.5,0.5,"closed",1,1
"Vellozia_crinita",0.67,0.33,"closed",1,1
"Vellozia_cryptantha",0,1,"open",1,0
"Vellozia_dasypus",0.57,0.43,"closed",1,1
"Vellozia_declinans",0.14,0.86,"open",1,0
"Vellozia_epidendroides",0.67,0.33,"closed",1,1
"Vellozia_exilis",0,1,"open",1,0
"Vellozia_froesii",0.1,0.9,"open",1,0
"Vellozia_furcata",0,1,"open",1,0
"Vellozia_geotegens",0,1,"open",1,0
"Vellozia_gigantea",0.4,0.6,"open",1,1
"Vellozia_glabra",0.5,0.5,"closed",1,1
"Vellozia_glauca",0.12,0.88,"open",1,0
"Vellozia_goiasensis",0,1,"open",1,0
"Vellozia_graminea",1,0,"closed",0,1
"Vellozia_graomogolensis",0,1,"open",1,0
"Vellozia_hatschbachii",0,1,"open",1,0
"Vellozia_hemisphaerica",0.08,0.92,"open",1,0
"Vellozia_hirsuta",0.14,0.86,"open",1,0
"Vellozia_intermedia",0.29,0.71,"open",1,1
"Vellozia_jolyi",0,1,"open",1,0
"Vellozia_luteola",0,1,"open",1,0
"Vellozia_marcescens",0,1,"open",1,0
"Vellozia_maxillarioides",0,1,"open",1,0
"Vellozia_metzgerae",0.67,0.33,"closed",1,1
"Vellozia_minima",0.22,0.78,"open",1,0
"Vellozia_nanuzae",0.67,0.33,"closed",1,1
"Vellozia_nivea",0,1,"open",1,0
"Vellozia_obtecta",0,1,"open",1,0
"Vellozia_ornata",0,1,"open",1,0
"Vellozia_patens",0.33,0.67,"open",1,1
"Vellozia_peripherica",0,1,"open",1,0
"Vellozia_prolifera",0,1,"open",1,0
"Vellozia_punctulata",0.15,0.85,"open",1,0
"Vellozia_religiosa",0,1,"open",1,0
"Vellozia_scoparia",0,1,"open",1,0
"Vellozia_sellowii",0.5,0.5,"closed",1,1
"Vellozia_sessilis",0,1,"open",1,0
"Vellozia_seubertiana",0.31,0.69,"open",1,1
"Vellozia_spiralis",0.2,0.8,"open",1,0
"Vellozia_stenocarpa",0,1,"open",1,0
"Vellozia_stipitata",0.67,0.33,"closed",1,1
"Vellozia_strangii",0,1,"open",1,0
"Vellozia_streptophylla",0,1,"open",1,0
"Vellozia_subscabra",0.11,0.89,"open",1,0
"Vellozia_taxifolia",0.67,0.33,"closed",1,1
"Vellozia_tillandsioides",0.5,0.5,"closed",1,1
"Vellozia_tragacantha",1,0,"closed",0,1
"Vellozia_tubiflora",0.68,0.32,"closed",1,1
"Vellozia_variabilis",0.27,0.73,"open",1,1
"Vellozia_variegata",1,0,"closed",0,1
"Xerophyta_dasylirioides",0.9,0.1,"closed",0,1
"Xerophyta_elegans",0.2,0.8,"open",1,0
"Xerophyta_equisetoides",0,1,"open",1,0
"Xerophyta_humilis",0,1,"open",1,0
"Xerophyta_pauciramosa",0,1,"open",1,0
"Xerophyta_pectinata",0.93,0.07,"closed",0,1
"Xerophyta_pinifolia",0,1,"open",1,0
"Xerophyta_retinervis",0.14,0.86,"open",1,0
"Xerophyta_schlechteri",0,1,"open",1,0
"Xerophyta_villosa",0.12,0.88,"open",1,0
"Xerophyta_viscosa",0.1,0.9,"open",1,0
